"id","Policy_start_date","Age","Annual_premium","Vehicle_year","Claim_amount","Vehicle_risk_type","Area"
"89966",2016-01-05,46,334.57,2001,0,2,1
"89967",2016-01-05,46,341.27,2001,0,2,1
"89968",2016-04-22,52,324.77,1999,1266.24,2,1
"89969",2018-01-18,34,245.08,2002,0,2,0
"89970",2017-02-09,59,335.12,1998,0,2,0
"89971",2017-02-09,59,338.46,1998,0,2,0
"89972",2015-03-27,33,322.23,1998,0,2,0
"89973",2015-03-27,33,328.67,1998,0,2,0
"89974",2014-11-07,37,649.53,2004,0,1,0
"89975",2014-11-07,37,634.08,2004,0,1,0
"89976",2015-01-29,33,333.61,2011,319.33,2,0
"89977",2014-10-17,52,450.93,2014,0,1,0
"89978",2014-10-17,52,450.93,2014,0,1,0
"89979",2014-10-17,52,453.18,2014,0,1,0
"89980",2018-01-27,42,355.48,2009,53.14,2,0
"89981",2015-01-30,31,314.55,2006,0,2,0
"89982",2015-01-30,31,322.41,2006,0,2,0
"89983",2015-01-30,31,320.8,2006,0,2,0
"89984",2018-07-03,40,559.71,2002,0,2,0
"89985",2010-01-27,35,251.44,2003,0,1,1
"89986",2010-01-27,35,231.46,2003,0,1,1
"89987",2018-02-11,38,215.03,2008,0,2,0
"89988",2015-06-22,43,248.66,2001,0,2,0
"89989",2017-11-22,35,485.2,2000,0,2,1
"89990",2017-11-22,35,583.32,2000,0,2,1
"89991",2015-07-24,42,379.87,2008,52.09,2,0
"89992",2015-07-24,42,362.49,2008,0,2,0
"89993",2015-07-24,42,342.75,2008,0,2,0
"89994",2016-02-18,43,262.52,2011,423.71,2,1
"89995",2016-02-18,43,400.56,2011,0,2,1
"89996",2015-05-28,34,506.01,2015,0,2,0
"89997",2015-05-28,34,523.71,2015,0,2,0
"89998",2015-05-28,34,526.34,2015,0,2,0
"89999",2013-07-03,46,326.21,2006,309.61,2,0
"90000",2013-07-03,46,325.54,2006,0,2,0
"90001",2015-01-08,35,334.34,1999,0,2,1
"90002",2017-02-01,50,271.22,2002,0,2,0
"90003",2017-02-01,50,272.58,2002,618.29,2,0
"90004",2017-11-09,47,292.32,2002,0,1,0
"90005",2017-11-09,47,295.23,2002,0,1,0
"90006",2018-08-08,54,219.12,2008,0,2,0
"90007",2018-05-09,48,464.56,1998,51.95,2,1
"90008",2018-03-23,44,330.96,2004,0,2,1
"90009",2016-09-14,53,205.54,2004,93.73,2,1
"90010",2016-09-14,53,352.6,2004,0,2,1
"90011",2016-09-14,53,384.34,2004,0,2,1
"90012",2018-03-01,47,243.11,2006,261.91,2,1
"90013",2018-04-16,34,237.76,2007,0,2,0
"90014",2015-11-26,55,236.68,2005,0,1,0
"90015",2015-11-26,55,193.99,2005,0,1,0
"90016",2014-03-28,48,272.76,2000,0,2,1
"90017",2015-09-28,38,273.1,2001,0,2,0
"90018",2012-02-17,37,319.49,2009,0,2,0
"90019",2012-02-17,37,330.68,2009,0,2,0
"90020",2018-10-19,48,279.62,2006,0,2,0
"90021",2015-05-01,38,277.53,2001,0,2,0
"90022",2015-05-01,38,285.86,2001,0,2,0
"90023",2015-06-10,37,447.09,1990,34260.96,1,0
"90024",2015-06-10,37,459.44,1990,0,1,0
"90025",2014-09-22,47,211.8,1998,130.58,2,0
"90026",2014-09-22,47,214.64,1998,0,2,0
"90027",2014-09-22,47,215.76,1998,0,2,0
"90028",2014-12-18,52,372.06,2004,1569.86,2,1
"90029",2014-12-18,52,419.27,2004,882,2,1
"90030",2014-07-04,43,237.8,2004,0,2,0
"90031",2014-07-04,43,240.4,2004,0,2,0
"90032",2014-07-04,43,248.82,2004,0,2,0
"90033",2018-02-10,49,314.06,1999,408.77,2,0
"90034",2017-12-27,40,245.26,2005,0,2,0
"90035",2018-02-07,40,47.71,2006,0,2,0
"90036",2018-01-16,45,279.06,2002,0,2,0
"90037",2014-12-19,33,334.28,2000,0,2,0
"90038",2014-12-19,33,348.97,2000,0,2,0
"90039",2014-12-19,33,173.99,2000,0,2,0
"90040",2017-01-03,35,340.07,2002,706.01,2,1
"90041",2017-01-03,35,346.86,2002,0,2,1
"90042",2015-12-24,39,300.28,2006,0,2,0
"90043",2015-12-24,39,309.07,2006,0,2,0
"90044",2014-11-19,42,376.5,2001,0,2,1
"90045",2015-02-01,52,303.94,1998,0,2,0
"90046",2015-03-13,53,295.93,2007,1135.84,2,0
"90047",2017-02-27,41,351.1,2008,0,1,1
"90048",2017-02-27,41,354.61,2008,0,1,1
"90049",2016-09-05,49,442.95,2003,953.78,1,0
"90050",2016-09-05,49,535.96,2003,0,1,0
"90051",2016-09-05,49,581.51,2003,0,1,0
"90052",2017-09-07,27,240.3,2001,0,2,0
"90053",2017-09-07,27,246.31,2001,0,2,0
"90054",2018-10-24,52,318.51,2008,0,2,0
"90055",2018-03-23,41,284.23,2005,882,2,1
"90056",2015-05-29,42,354.6,1998,0,2,0
"90057",2015-07-21,53,377.28,2010,0,2,0
"90058",2016-01-27,30,319.42,2003,67.25,2,1
"90059",2016-01-27,30,325.81,2003,0,2,1
"90060",2016-04-13,43,226.99,2000,0,1,0
"90061",2012-11-02,36,304.82,1998,402.94,2,0
"90062",2012-11-02,36,313.96,1998,0,2,0
"90063",2012-11-02,36,352.64,1998,0,2,0
"90064",2012-11-02,36,342.55,1998,0,2,0
"90065",2014-03-06,33,430.14,2008,0,2,0
"90066",2014-03-06,33,438.73,2008,0,2,0
"90067",2011-09-13,55,197.24,2006,0,1,0
"90068",2011-09-13,55,197.22,2006,0,1,0
"90069",2015-06-29,37,241.12,2004,0,2,0
"90070",2015-06-29,37,264.03,2004,0,2,0
"90071",2016-02-02,42,472.43,1999,470.29,1,0
"90072",2014-12-22,59,250.57,2004,0,1,1
"90073",2014-11-04,32,148.27,2005,10082.01,2,0
"90074",2015-01-02,59,241.34,2005,0,2,0
"90075",2013-08-21,34,298.1,2013,0,2,0
"90076",2013-08-21,34,290.77,2013,0,2,0
"90077",2013-08-21,34,290.77,2013,0,2,0
"90078",2018-07-11,40,350.5,2004,0,2,0
"90079",2013-11-04,49,241.81,2010,0,2,0
"90080",2013-11-04,49,251.48,2010,0,2,0
"90081",2013-11-04,49,251.48,2010,0,2,0
"90082",2013-11-04,49,252.73,2010,0,2,0
"90083",2000-12-27,28,287.09,2000,56.77,2,1
"90084",2000-12-27,28,295.69,2000,0,2,1
"90085",2012-09-01,37,361.58,2001,0,2,0
"90086",2014-11-28,32,335.36,1999,0,2,0
"90087",2014-08-26,58,259.44,2007,0,2,1
"90088",2014-08-26,58,247.67,2007,0,2,1
"90089",2014-08-26,58,251.4,2007,0,2,1
"90090",2009-07-21,64,322.14,1999,0,2,0
"90091",2009-07-21,64,328.59,1999,0,2,0
"90092",2015-08-17,39,427.34,1996,0,1,1
"90093",2017-01-01,51,612.41,2005,0,1,0
"90094",2017-01-01,51,615.45,2005,0,1,0
"90095",2013-05-04,36,260.98,1998,0,2,0
"90096",2018-08-29,65,182.23,2009,0,2,0
"90097",2016-05-24,43,217.16,2000,56.22,2,0
"90098",2016-05-24,43,223.68,2000,152.94,2,0
"90099",2016-05-24,43,228.15,2000,0,2,0
"90100",2014-10-01,44,236.99,2007,97.58,2,0
"90101",2014-10-01,44,236.99,2007,0,2,0
"90102",2015-03-25,35,291.51,2000,0,2,0
"90103",2018-07-02,43,246.42,2002,0,2,0
"90104",2017-06-06,60,304.31,2006,99.9,2,0
"90105",2017-06-06,60,305.84,2006,477.97,2,0
"90106",2014-04-27,44,261.28,2006,0,1,1
"90107",2014-04-27,44,265.21,2006,0,1,1
"90108",2014-04-27,44,267.86,2006,0,1,1
"90109",2014-04-12,41,240.56,2001,0,2,0
"90110",2014-04-12,41,246.57,2001,0,2,0
"90111",2014-04-12,41,255.2,2001,0,2,0
"90112",2017-07-29,41,305.87,2006,0,2,1
"90113",2013-12-30,34,257.76,1999,0,2,0
"90114",2018-05-02,47,198.89,1999,0,2,0
"90115",2015-02-19,34,264.54,2007,0,2,0
"90116",2015-02-19,34,272.47,2007,0,2,0
"90117",2015-02-19,34,253.57,2007,0,2,0
"90118",2018-04-10,48,268.54,2003,0,2,0
"90119",2016-10-13,51,221.63,2000,166.14,1,0
"90120",2015-02-05,39,310.5,2005,1104.92,2,0
"90121",2015-02-05,39,324.47,2005,0,2,0
"90122",2016-01-26,46,291.07,1999,1134.29,2,0
"90123",2008-08-29,29,409.74,2006,187.5,2,0
"90124",2008-08-29,29,438.43,2006,0,2,0
"90125",2008-08-29,29,475.71,2006,0,2,0
"90126",2015-10-14,43,381.37,2003,160.35,2,0
"90127",2018-05-30,42,381.09,2006,0,2,1
"90128",2018-07-20,55,370.56,2000,0,2,0
"90129",2015-10-19,50,249.22,2004,43.85,2,0
"90130",2015-10-19,50,237.34,2004,285.56,2,0
"90131",2015-10-19,50,245.65,2004,0,2,0
"90132",2014-12-19,69,288.92,2005,0,2,0
"90133",2016-05-24,52,135.81,2009,582.26,2,0
"90134",2016-05-24,52,313.01,2009,0,2,0
"90135",2018-06-12,57,438.65,2005,0,1,0
"90136",2017-08-02,33,294.75,2006,0,2,0
"90137",2017-08-02,33,272.76,2006,0,2,0
"90138",2017-09-01,38,265.88,2003,100.74,2,0
"90139",2017-09-01,38,271.2,2003,135.51,2,0
"90140",2011-06-30,40,256.46,2006,728.15,2,0
"90141",2011-06-30,40,249.95,2006,0,2,0
"90142",2011-06-30,40,247.45,2006,0,2,0
"90143",2016-09-23,43,127.99,2002,135.67,2,1
"90144",2016-09-23,43,228.29,2002,114.27,2,1
"90145",2016-09-23,43,229.7,2002,0,2,1
"90146",2017-12-27,44,445.78,2003,454.86,2,1
"90147",2015-08-19,39,355.7,2003,0,2,0
"90148",2012-11-21,37,326.12,1998,0,2,0
"90149",2012-11-21,37,359.99,1998,0,2,0
"90150",2018-11-30,46,238.29,2003,0,2,0
"90151",2015-06-22,33,283.73,2005,0,2,1
"90152",2016-07-20,53,333.52,2001,0,2,0
"90153",2016-07-20,53,338.52,2001,0,2,0
"90154",2016-07-20,53,340.2,2001,0,2,0
"90155",2018-07-06,52,115.72,2002,882,2,0
"90156",2017-04-20,36,231.76,2005,0,2,0
"90157",2017-04-20,36,236.39,2005,0,2,0
"90158",2016-02-23,53,259.82,2003,345,2,0
"90159",2016-02-23,53,361.03,2003,0,2,0
"90160",2016-02-23,53,368.25,2003,0,2,0
"90161",2017-01-12,48,465.5,2006,79.25,2,0
"90162",2017-01-12,48,465.5,2006,0,2,0
"90163",2014-08-04,49,325.55,2002,0,1,1
"90164",2015-06-24,51,281.91,2000,0,2,0
"90165",2015-06-24,51,290.36,2000,0,2,0
"90166",2015-06-24,51,291.8,2000,0,2,0
"90167",2015-06-28,52,471.73,2006,0,2,0
"90168",2015-06-28,52,465.9,2006,0,2,0
"90169",2015-06-28,52,468.25,2006,0,2,0
"90170",2012-03-23,47,296.49,1997,0,2,0
"90171",2014-07-03,35,264.03,2006,0,2,1
"90172",2014-07-03,35,270.62,2006,0,2,1
"90173",2014-07-03,35,271.95,2006,0,2,1
"90174",2018-02-27,49,229.02,2005,0,2,0
"90175",2017-06-08,46,453.45,1998,0,1,0
"90176",2017-06-08,46,457.99,1998,0,1,0
"90177",2015-04-22,36,487.59,2008,2197.03,2,0
"90178",2007-08-27,47,282.31,2002,711.58,2,0
"90179",2007-08-27,47,282.31,2002,0,2,0
"90180",2015-07-16,42,526.85,2010,338.46,2,1
"90181",2015-07-16,42,529.48,2010,0,2,1
"90182",2009-07-22,37,298.5,2002,539.79,1,0
"90183",2009-07-22,37,301.47,2002,0,1,0
"90184",2009-07-22,37,304.48,2002,0,1,0
"90185",2011-12-31,58,322.29,2007,0,1,0
"90186",2011-12-31,58,341.86,2007,0,1,0
"90187",2010-08-25,35,244.03,2003,0,2,1
"90188",2018-05-03,51,354.99,2014,71.39,2,0
"90189",2016-01-12,50,319.65,1994,0,2,1
"90190",2016-01-12,50,291.79,1994,0,2,1
"90191",2017-05-19,32,302.91,2005,0,1,0
"90192",2017-05-19,32,305.91,2005,0,1,0
"90193",2018-05-03,51,349.7,2008,0,2,0
"90194",2016-08-01,41,294.09,1998,882,1,0
"90195",2016-08-01,41,310.27,1998,0,1,0
"90196",2018-08-08,47,314.68,2005,691.44,2,0
"90197",2018-03-22,47,188.97,2004,882,1,0
"90198",2017-08-31,40,250.68,1996,0,2,0
"90199",2017-08-31,40,259.46,1996,0,2,0
"90200",2016-09-29,31,460.39,2009,583.93,2,1
"90201",2016-09-29,31,415.82,2009,0,2,1
"90202",2016-09-29,31,415.82,2009,0,2,1
"90203",2018-04-30,43,336.26,2006,649.72,2,1
"90204",2018-11-12,45,371.14,2002,0,2,1
"90205",2018-06-06,42,277.27,2008,0,2,0
"90206",2018-09-10,27,303.32,2001,0,2,0
"90207",2018-06-22,38,315.83,2006,0,2,1
"90208",2016-11-11,39,265.07,2008,0,1,1
"90209",2016-11-11,39,266.4,2008,0,1,1
"90210",2013-08-05,31,305.67,2006,0,2,0
"90211",2013-08-05,31,305.66,2006,0,2,0
"90212",2013-08-05,31,305.66,2006,0,2,0
"90213",2018-03-12,46,343.61,1998,355,1,1
"90214",2015-04-21,44,347.18,1997,0,1,0
"90215",2017-07-14,49,272.78,2006,0,2,0
"90216",2017-07-14,49,279.6,2006,0,2,0
"90217",2018-03-06,58,489.73,2004,0,2,0
"90218",2013-10-30,33,288.26,2006,410.89,2,0
"90219",2013-10-30,33,273.85,2006,0,2,0
"90220",2016-05-31,36,221.14,1995,0,2,0
"90221",2016-05-31,36,227.78,1995,0,2,0
"90222",2016-05-31,36,228.93,1995,0,2,0
"90223",2010-01-19,58,273.12,2005,0,2,1
"90224",2015-06-12,39,475.03,2003,0,2,0
"90225",2015-06-12,39,475.03,2003,0,2,0
"90226",2015-06-12,39,465.53,2003,124.26,2,0
"90227",2016-09-29,51,224.94,2002,73.54,2,0
"90228",2016-09-29,51,228.32,2002,751.69,2,0
"90229",2016-09-29,51,219.6,2002,0,2,0
"90230",2015-05-22,36,275.69,2003,0,2,0
"90231",2011-07-13,49,335.94,2001,871.34,1,0
"90232",2016-12-01,30,229.91,2002,0,2,0
"90233",2016-12-01,30,231.35,2002,0,2,0
"90234",2013-08-02,27,264.53,2005,0,2,0
"90235",2013-08-02,27,265.81,2005,0,2,0
"90236",2013-08-02,27,253.58,2005,0,2,0
"90237",2016-04-12,36,223.69,2000,0,2,0
"90238",2016-04-12,36,230.4,2000,0,2,0
"90239",2015-01-07,36,340.64,2011,333.42,2,1
"90240",2015-01-07,36,350.87,2011,0,2,1
"90241",2015-01-07,36,350.87,2011,0,2,1
"90242",2015-08-01,42,406.78,2004,0,2,1
"90243",2015-08-01,42,406.78,2004,0,2,1
"90244",2013-03-01,43,247.84,1994,84.35,1,0
"90245",2013-03-01,43,251.56,1994,3359.56,1,0
"90246",2013-03-01,43,328.8,1994,241.04,1,0
"90247",2015-04-20,42,355.86,2003,0,2,0
"90248",2014-10-24,23,453.27,2001,0,2,0
"90249",2014-10-24,23,419.27,2001,0,2,0
"90250",2016-09-30,46,257.09,2006,159.84,2,1
"90251",2016-09-30,46,260.95,2006,0,2,1
"90252",2016-03-18,35,246.6,2003,0,1,1
"90253",2016-03-18,35,249.07,2003,0,1,1
"90254",2016-03-18,35,250.32,2003,0,1,1
"90255",2017-11-10,37,322.31,2002,0,2,0
"90256",2016-03-11,32,331.23,2003,455,2,0
"90257",2016-03-11,32,405.19,2003,465.58,2,0
"90258",2016-03-11,32,441.66,2003,0,2,0
"90259",2016-09-22,44,295.56,2007,388.84,2,0
"90260",2016-09-22,44,299.99,2007,146.31,2,0
"90261",2018-09-04,45,192.29,1999,0,2,0
"90262",2018-06-27,43,183.61,1999,0,2,1
"90263",2016-09-02,44,274.19,1995,0,2,0
"90264",2016-09-02,44,276.93,1995,0,2,0
"90265",2016-09-02,44,278.31,1995,0,2,0
"90266",2015-04-13,37,243.61,2015,125.6,2,0
"90267",2015-04-13,37,254.57,2015,0,2,0
"90268",2018-11-16,45,218.23,1998,0,2,0
"90269",2014-10-06,43,305.2,2007,0,2,0
"90270",2014-10-06,43,300.62,2007,0,2,0
"90271",2009-09-28,30,258.61,2004,126.26,2,0
"90272",2009-09-28,30,259.89,2004,0,2,0
"90273",2009-09-28,30,261.18,2004,0,2,0
"90274",2015-07-01,48,307.73,2004,0,2,1
"90275",2015-07-01,48,336.96,2004,0,2,1
"90276",2016-02-05,34,281.54,2000,0,2,1
"90277",2016-02-05,34,291.4,2000,0,2,1
"90278",2017-07-19,37,393.68,2008,0,2,1
"90279",2017-07-19,37,453.62,2008,0,2,1
"90280",2015-07-01,67,253.95,2002,148.29,1,1
"90281",2015-07-01,67,275.54,2002,0,1,1
"90282",2015-09-04,47,255.15,2000,0,2,0
"90283",2015-09-04,47,256.42,2000,0,2,0
"90284",2015-09-04,47,257.7,2000,0,2,0
"90285",2015-12-10,69,153.44,2004,0,2,1
"90286",2015-12-10,69,162.65,2004,0,2,1
"90287",2015-12-10,69,162.65,2004,0,2,1
"90288",2018-05-11,41,267.64,2014,0,2,0
"90289",2017-02-14,23,126.08,2001,235.83,2,0
"90290",2017-02-14,23,488.27,2001,0,2,0
"90291",2018-10-14,39,222.71,2008,0,2,0
"90292",2012-06-08,37,291.26,2001,0,2,0
"90293",2012-06-08,37,276.48,2001,0,2,0
"90294",2012-06-08,37,277.87,2001,0,2,0
"90295",2018-01-30,37,340.65,2005,0,2,0
"90296",2016-04-13,35,272.74,2002,0,2,1
"90297",2015-05-08,39,397.18,2006,0,2,0
"90298",2017-10-07,56,326.74,1998,0,2,1
"90299",2017-10-07,56,326.74,1998,0,2,1
"90300",2015-10-13,56,415.01,2015,0,2,0
"90301",2014-11-17,41,298.53,2002,1196.52,1,0
"90302",2014-11-17,41,333.64,2002,175.12,1,0
"90303",2014-11-17,41,340.26,2002,0,1,0
"90304",2014-11-17,41,343.82,2002,0,1,0
"90305",2008-01-23,38,272.32,1998,134.22,2,0
"90306",2008-01-23,38,280.48,1998,0,2,0
"90307",2017-06-30,45,300.13,2006,0,2,1
"90308",2017-06-30,45,287.54,2006,0,2,1
"90309",2015-04-13,44,261.39,1999,0,2,1
"90310",2013-01-22,37,280.75,2006,0,1,1
"90311",2013-01-22,37,276.19,2006,0,1,1
"90312",2013-01-22,37,259.97,2006,0,1,1
"90313",2015-08-17,47,304.01,2004,0,2,0
"90314",2011-07-01,67,327.79,2009,0,1,0
"90315",2011-07-01,67,329.43,2009,0,1,0
"90316",2017-01-14,26,437.54,2001,0,2,0
"90317",2017-01-14,26,432.61,2001,0,2,0
"90318",2018-02-08,56,330.79,2003,0,1,0
"90319",2016-08-10,30,233.14,1997,0,2,0
"90320",2016-08-10,30,237.8,1997,0,2,0
"90321",2016-08-10,30,241.38,1997,0,2,0
"90322",2017-05-26,48,277.5,1998,387.46,2,0
"90323",2017-05-26,48,284.45,1998,0,2,0
"90324",2011-03-04,22,387.46,2001,69.69,2,1
"90325",2011-03-04,22,393.27,2001,0,2,1
"90326",2017-10-16,48,306.22,2004,0,2,1
"90327",2017-10-16,48,318.87,2004,0,2,1
"90328",2018-01-18,38,286.05,1999,0,2,0
"90329",2018-03-27,31,749.06,2018,0,2,1
"90330",2017-02-13,34,208.93,2001,0,2,0
"90331",2017-02-13,34,236.51,2001,0,2,0
"90332",2017-08-11,43,308.19,2005,0,2,0
"90333",2017-08-11,43,308.19,2005,0,2,0
"90334",2015-07-01,42,264.11,2007,0,2,0
"90335",2015-04-01,41,257.75,2009,0,2,0
"90336",2014-09-30,34,330.09,2001,0,2,1
"90337",2014-09-30,34,330.08,2001,0,2,1
"90338",2016-09-20,41,187.08,1998,50.09,2,1
"90339",2016-09-20,41,189.89,1998,49.95,2,1
"90340",2016-09-20,41,195.59,1998,0,2,1
"90341",2013-08-14,36,449.41,1997,0,2,0
"90342",2015-10-26,40,243.44,2004,0,2,0
"90343",2015-10-26,40,243.44,2004,0,2,0
"90344",2015-10-26,40,244.66,2004,0,2,0
"90345",2014-09-30,28,606.26,2014,1782.98,2,0
"90346",2014-09-30,28,608.39,2014,92.17,2,0
"90347",2014-09-30,28,629.68,2014,0,2,0
"90348",2015-08-17,36,250.32,2000,0,2,0
"90349",2015-08-17,36,254.08,2000,0,2,0
"90350",2015-08-17,36,254.08,2000,0,2,0
"90351",2017-02-23,34,433.66,2000,0,2,0
"90352",2018-05-15,44,321.86,2011,0,2,0
"90353",2016-03-18,62,522.22,2007,497.1,1,0
"90354",2015-05-13,33,336.54,1998,0,2,0
"90355",2015-05-13,33,361.81,1998,0,2,0
"90356",2016-07-12,42,181.48,2008,1158.59,2,1
"90357",2016-07-12,42,311.86,2008,0,2,1
"90358",2013-05-16,48,225.59,2004,0,2,0
"90359",2013-05-16,48,210.11,2004,0,2,0
"90360",2013-05-16,48,217.47,2004,0,2,0
"90361",2009-03-03,30,277.62,2007,0,1,1
"90362",2009-03-03,30,280.38,2007,0,1,1
"90363",2009-03-03,30,281.78,2007,0,1,1
"90364",2017-03-30,30,347.66,2003,221.24,1,1
"90365",2017-03-30,30,351.11,2003,410.82,1,1
"90366",2017-06-01,37,325.1,2008,60.62,2,0
"90367",2017-06-01,37,326.73,2008,498,2,0
"90368",2018-07-16,40,174.53,2005,0,1,0
"90369",2015-03-05,32,254.08,2009,0,2,0
"90370",2015-03-05,32,255.63,2009,0,2,0
"90371",2015-03-05,32,253.09,2009,0,2,0
"90372",2016-01-18,45,248.24,2008,0,2,0
"90373",2016-01-18,45,253.2,2008,0,2,0
"90374",2016-01-18,45,251.93,2008,0,2,0
"90375",2015-04-08,60,1174.77,2014,0,2,0
"90376",2015-04-08,60,1135.37,2014,0,2,0
"90377",2015-04-08,60,1141.04,2014,0,2,0
"90378",2016-05-09,43,291.24,2001,0,1,0
"90379",2016-05-09,43,289.78,2001,0,1,0
"90380",2016-05-09,43,291.24,2001,0,1,0
"90381",2016-04-29,40,318.57,2002,882,2,0
"90382",2016-04-29,40,292.28,2002,0,2,0
"90383",2016-04-29,40,318.57,2002,0,2,0
"90384",2007-04-08,26,280.46,2006,0,2,1
"90385",2007-04-08,26,288.87,2006,0,2,1
"90386",2007-04-08,26,290.31,2006,0,2,1
"90387",2018-03-20,37,452.86,2000,0,1,0
"90388",2016-08-17,39,258.52,2006,0,1,0
"90389",2016-08-17,39,259.83,2006,0,1,0
"90390",2016-08-17,39,263.71,2006,0,1,0
"90391",2017-09-04,52,81.83,2002,0,2,0
"90392",2017-09-04,52,207.73,2002,0,2,0
"90393",2018-03-01,35,486.72,2018,0,2,0
"90394",2017-08-10,37,392.46,2001,0,2,0
"90395",2017-08-10,37,400.31,2001,0,2,0
"90396",2015-08-20,30,299.39,2011,399.25,2,0
"90397",2015-08-20,30,299.39,2011,284.38,2,0
"90398",2015-08-20,30,299.39,2011,0,2,0
"90399",2016-12-14,43,179.81,1999,0,2,0
"90400",2016-12-14,43,180.92,1999,0,2,0
"90401",2017-09-29,47,408.08,2005,167.71,1,1
"90402",2017-09-29,47,412.15,2005,113.31,1,1
"90403",2016-12-22,45,451.29,2000,0,2,0
"90404",2016-12-22,45,453.56,2000,0,2,0
"90405",2016-12-23,28,259.29,2000,0,1,0
"90406",2014-05-10,50,232.81,2004,0,2,1
"90407",2018-01-24,49,228.22,2002,0,2,1
"90408",2017-01-05,27,581.66,2012,882,2,1
"90409",2017-01-05,27,630.81,2012,0,2,1
"90410",2012-09-10,25,360.85,2012,119.06,2,0
"90411",2012-09-10,25,362.66,2012,0,2,0
"90412",2012-09-10,25,357.21,2012,0,2,0
"90413",2017-01-16,49,294.23,2012,0,2,0
"90414",2016-02-25,38,270.67,1997,532.09,2,1
"90415",2016-02-25,38,280.14,1997,0,2,1
"90416",2016-02-25,38,277.35,1997,0,2,1
"90417",2015-10-01,63,378.91,1997,1172.12,1,1
"90418",2015-10-01,63,411.12,1997,0,1,1
"90419",2015-05-27,42,250,2007,77.44,2,0
"90420",2015-05-27,42,268.74,2007,0,2,0
"90421",2017-12-22,57,205.21,2001,0,2,0
"90422",2015-09-22,42,268.16,2004,0,2,0
"90423",2015-09-22,42,256.12,2004,0,2,0
"90424",2015-09-22,42,257.4,2004,0,2,0
"90425",2017-03-10,67,285.34,2002,0,2,1
"90426",2017-03-10,67,292.48,2002,0,2,1
"90427",2015-05-04,41,337.7,2004,0,2,0
"90428",2018-02-21,48,95.23,2008,56.85,2,1
"90429",2017-11-02,40,287.86,2000,0,1,0
"90430",2017-11-02,40,290.73,2000,0,1,0
"90431",2015-12-02,50,393.2,2008,0,2,0
"90432",2015-12-02,50,436.56,2008,0,2,0
"90433",2015-12-02,50,384.27,2008,0,2,0
"90434",2015-02-16,54,256.79,2008,0,2,0
"90435",2016-03-21,53,241.04,2014,0,2,0
"90436",2016-03-21,53,245.86,2014,0,2,0
"90437",2016-03-21,53,245.86,2014,0,2,0
"90438",2016-02-01,49,291.51,2004,0,2,0
"90439",2016-02-01,49,297.35,2004,0,2,0
"90440",2016-02-01,49,297.35,2004,0,2,0
"90441",2015-11-10,42,363.46,2004,533.95,2,0
"90442",2015-11-10,42,372.56,2004,343.98,2,0
"90443",2015-11-10,42,404.24,2004,0,2,0
"90444",2014-03-10,36,320.57,2012,0,2,1
"90445",2014-03-10,36,326.98,2012,0,2,1
"90446",2014-03-10,36,326.98,2012,0,2,1
"90447",2017-12-01,54,277.99,1998,0,1,0
"90448",2014-11-21,27,383.32,2007,996.02,2,0
"90449",2014-11-21,27,482.99,2007,0,2,0
"90450",2017-02-01,38,257.84,2002,0,2,1
"90451",2013-11-06,47,318.45,1992,0,1,1
"90452",2014-05-07,57,292.42,2004,0,2,1
"90453",2014-05-07,57,298.27,2004,0,2,1
"90454",2014-05-07,57,295.29,2004,0,2,1
"90455",2015-12-28,36,260.45,1998,216.42,1,0
"90456",2015-12-28,36,261.15,1998,882,1,0
"90457",2015-12-28,36,261.15,1998,0,1,0
"90458",2014-12-12,39,320.22,2006,0,1,0
"90459",2010-02-01,54,349.24,2006,0,1,0
"90460",2010-02-01,54,357.97,2006,0,1,0
"90461",2010-02-01,54,344.39,2006,0,1,0
"90462",2013-08-03,47,239.85,2000,0,2,1
"90463",2013-08-03,47,241.05,2000,0,2,1
"90464",2016-12-23,51,391.76,2014,0,2,1
"90465",2016-12-23,51,346.39,2014,0,2,1
"90466",2015-11-06,50,414.43,2002,0,2,0
"90467",2015-11-06,50,433.07,2002,0,2,0
"90468",2015-03-20,40,302.98,2013,0,2,0
"90469",2015-03-20,40,296.3,2013,0,2,0
"90470",2015-03-20,40,297.79,2013,0,2,0
"90471",2015-09-24,47,223.73,1999,0,2,1
"90472",2015-09-24,47,229.34,1999,0,2,1
"90473",2015-09-24,47,236.21,1999,0,2,1
"90474",2018-04-17,46,289.1,2000,0,2,0
"90475",2014-04-23,41,383.3,2007,0,2,1
"90476",2013-06-28,33,468.17,2013,0,2,0
"90477",2013-06-28,33,475.22,2013,0,2,0
"90478",2013-06-28,33,468.1,2013,0,2,0
"90479",2017-03-15,31,304.32,1993,120.18,2,0
"90480",2015-04-22,36,300.37,2001,190.39,1,1
"90481",2017-03-14,37,423.5,2006,51.95,2,0
"90482",2017-03-14,37,467.32,2006,0,2,0
"90483",2018-03-14,38,264.26,2004,295.35,2,1
"90484",2016-11-25,29,238.51,2008,0,2,1
"90485",2016-11-25,29,242.09,2008,0,2,1
"90486",2016-11-25,29,243.3,2008,0,2,1
"90487",2013-09-19,31,355.29,2010,678.18,2,0
"90488",2013-09-19,31,357.07,2010,199.2,2,0
"90489",2013-09-19,31,336.34,2010,0,2,0
"90490",2010-01-25,46,243.89,1999,0,2,1
"90491",2010-01-25,46,251.22,1999,0,2,1
"90492",2018-04-02,41,401.52,2017,0,2,0
"90493",2018-07-06,36,309.36,1998,0,1,0
